"id","code","name","active"
"hr_profession_3123_02","3123 02","Ceļu būvUZRAUGS",0
"hr_profession_3123_03","3123 03","Tiltu būvUZRAUGS",0
"hr_profession_3123_04","3123 04","BūvMEISTARS (būvniecības jomā)",0
"hr_profession_3131_01","3131 01","Elektrospēkstacijas OPERATORS",0
"hr_profession_3131_02","3131 02","Hidroelektrospēkstacijas OPERATORS",0
"hr_profession_3131_04","3131 04","Atomenerģijas/ reaktora OPERATORS",0
"hr_profession_3131_05","3131 05","Elektroģeneratora/ turbīnas OPERATORS",0
"hr_profession_3131_06","3131 06","Spēkstacijas/ turbīnas OPERATORS",0
"hr_profession_3131_07","3131 07","Tvaika/ spēkstacijas OPERATORS",0
"hr_profession_3131_08","3131 08","Vēja/ elektrostacijas OPERATORS",0
"hr_profession_3131_09","3131 09","Dīzeļģeneratora OPERATORS",0
"hr_profession_3131_10","3131 10","Energosistēmas vadības pults OPERATORS",0
"hr_profession_3132_04","3132 04","Atkritumu sadedzināšanas/ krāsns OPERATORS",0
"hr_profession_3132_07","3132 07","Ūdens aizsprosta OPERATORS",0
"hr_profession_3132_11","3132 11","Ūdens ķīmiskās apstrādes OPERATORS",0
"hr_profession_3132_12","3132 12","Ķīmisko reaģentu SAGATAVOTĀJS",0
"hr_profession_3132_15","3132 15","Sūknēšanas iekārtas APKALPOTĀJS",0
"hr_profession_3132_16","3132 16","Spiedieniekārtu OPERATORS",0
"hr_profession_3132_17","3132 17","Attīrīšanas iekārtas OPERATORS",0
"hr_profession_3132_18","3132 18","Filtrēšanas OPERATORS",0
"hr_profession_3132_19","3132 19","Notekūdeņu rūpnieciskās pārstrādes OPERATORS",0
"hr_profession_3132_20","3132 20","Rezervuāra OPERATORS",0
"hr_profession_3132_21","3132 21","Sūknēšanas iekārtas OPERATORS",0
"hr_profession_3132_22","3132 22","Ūdens pārstrādes OPERATORS",0
"hr_profession_3133_01","3133 01","Ķīmisko vielu/ karstās apstrādes OPERATORS",0
"hr_profession_3133_02","3133 02","Ķīmisko vielu/ filtrpreses OPERATORS",0
"hr_profession_3133_03","3133 03","Ķīmisko vielu/ separatora OPERATORS",0
"hr_profession_3133_04","3133 04","Ķīmijas destilēšanas iekārtas OPERATORS",0
"hr_profession_3133_05","3133 05","Reaktora OPERATORS",0
"hr_profession_3133_06","3133 06","Radioaktīvo atkritumu/ pārstrādes OPERATORS",0
"hr_profession_3133_07","3133 07","Skābekļa ražošanas iekārtas OPERATORS",0
"hr_profession_3133_08","3133 08","Slāpekļa ražošanas iekārtas OPERATORS",0
"hr_profession_3134_01","3134 01","Benzīna/ kontrolierīču OPERATORS",0
"hr_profession_3134_02","3134 02","Gāzes/ kontrolierīču OPERATORS",0
"hr_profession_3134_03","3134 03","Benzīna/ pārsūknēšanas OPERATORS",0
"hr_profession_3134_04","3134 04","Gāzes/ pārsūknēšanas OPERATORS",0
"hr_profession_3134_05","3134 05","Naftas produktu/ pārsūknēšanas OPERATORS",0
"hr_profession_3135_01","3135 01","Kausēšanas OPERATORS",0
"hr_profession_3135_02","3135 02","Spiedliešanas iekārtas OPERATORS",0
"hr_profession_3135_03","3135 03","Metāla LĒJĒJS",0
"hr_profession_3135_05","3135 05","Metāla apstrādes iekārtas OPERATORS",0
"hr_profession_3139_01","3139 01","Papīra masas/ ražošanas iekārtas OPERATORS",0
"hr_profession_3139_02","3139 02","Papīra masas/ pārstrādāšanas OPERATORS",0
"hr_profession_3139_06","3139 06","Robotikas UZRAUGS",0
"hr_profession_3139_07","3139 07","Robotikas TEHNIĶIS",0
"hr_profession_3139_08","3139 08","Automatizētās/ montāžas līnijas OPERATORS",0
"hr_profession_3139_09","3139 09","Zemūdens tālvadības aparātu un zemūdens iekārtu OPERATORS",0
"hr_profession_3141_01","3141 01","TAKSIDERMISTS",0
"hr_profession_3141_02","3141 02","Dabaszinātņu LABORANTS",0
"hr_profession_3141_04","3141 04","Bakterioloģijas TEHNIĶIS",0
"hr_profession_3141_05","3141 05","Bioķīmijas TEHNIĶIS",0
"hr_profession_3141_06","3141 06","Biofizikas TEHNIĶIS",0
"hr_profession_3141_10","3141 10","Ekoloģijas TEHNIĶIS",0
"hr_profession_3141_14","3141 14","Farmakoloģijas TEHNIĶIS",0
"hr_profession_3141_17","3141 17","Audu TEHNIĶIS",0
"hr_profession_3141_18","3141 18","Zooloģijas TEHNIĶIS",0
"hr_profession_3141_19","3141 19","MikroBIOLOGA PALĪGS",0
"hr_profession_3141_20","3141 20","VIRUSOLOGA PALĪGS",0
"hr_profession_3141_22","3141 22","PARAZITOLOGA PALĪGS",0
"hr_profession_3141_23","3141 23","ENTOMOLOGA PALĪGS",0
"hr_profession_3141_25","3141 25","Vides TEHNIĶIS",0
"hr_profession_3141_26","3141 26","BioTEHNOLOGS",0
"hr_profession_3141_27","3141 27","BioTEHNOLOGA PALĪGS",0
"hr_profession_3141_29","3141 29","Vides iekārtu TEHNIĶIS",0
"hr_profession_3141_30","3141 30","Dzīvnieku PĀRRAUGS",0
"hr_profession_3141_31","3141 31","Dzīvnieku vērtēšanas EKSPERTS",0
"hr_profession_3142_01","3142 01","Agronomijas TEHNIĶIS",0
"hr_profession_3142_02","3142 02","Kokaudzēšanas TEHNIĶIS",0
"hr_profession_3142_03","3142 03","Puķkopības TEHNIĶIS",0
"hr_profession_3142_04","3142 04","Dārzkopības TEHNIĶIS",0
"hr_profession_3142_07","3142 07","Augsnes TEHNIĶIS",0
"hr_profession_3142_09","3142 09","ZOOTEHNIĶIS",0
"hr_profession_3142_13","3142 13","Dārzkopības SPECIĀLISTS",0
"hr_profession_3142_14","3142 14","Stādaudzēšanas TEHNIĶIS",0
"hr_profession_3142_18","3142 18","Zemkopības LABORANTS",0
"hr_profession_3142_19","3142 19","Sēklkopības TEHNIĶIS",0
"hr_profession_3142_20","3142 20","Lauksaimniecības ORGANIZATORS",0
"hr_profession_3142_22","3142 22","Zemnieku KONSULTANTS",0
"hr_profession_3142_23","3142 23","Lauku attīstības SPECIĀLISTS",0
"hr_profession_3142_24","3142 24","Augu aizsardzības SPECIĀLISTS",0
"hr_profession_3142_25","3142 25","Augkopības KONSULTANTS",0
"hr_profession_3142_26","3142 26","Lopkopības KONSULTANTS",0
"hr_profession_3142_27","3142 27","Lauku attīstības KONSULTANTS",0
"hr_profession_3142_28","3142 28","Augkopības TEHNIĶIS",0
"hr_profession_3142_29","3142 29","Lopkopības TEHNIĶIS",0
"hr_profession_3143_01","3143 01","Meža TEHNIĶIS",0
"hr_profession_3143_02","3143 02","Mežkopības TEHNIĶIS",0
"hr_profession_3143_03","3143 03","Mežsaimniecības TEHNIĶIS",0
"hr_profession_3143_04","3143 04","Mežsaimniecības LABORANTS",0
"hr_profession_3143_05","3143 05","Meža INVENTARIZATORS",0
"hr_profession_3143_06","3143 06","Mežizstrādes MEISTARS",0
"hr_profession_3151_01","3151 01","Vecākais MEHĀNIĶIS uz kuģiem ar galveno dzinēju jaudu 3000 kW un lielāku",0
"hr_profession_3151_02","3151 02","Otrais MEHĀNIĶIS uz kuģiem ar galveno dzinēju jaudu 3000 kW un lielāku",0
"hr_profession_3151_03","3151 03","Vecākais MEHĀNIĶIS uz zvejas kuģiem ar galveno dzinēju jaudu 3000 kW un lielāku",0
"hr_profession_3151_04","3151 04","Otrais MEHĀNIĶIS uz zvejas kuģiem ar galveno dzinēju jaudu 3000 kW un lielāku",0
"hr_profession_3151_05","3151 05","Vecākais MEHĀNIĶIS uz kuģiem ar galveno dzinēju jaudu, mazāku par 3000 kW",0
"hr_profession_3151_06","3151 06","Otrais MEHĀNIĶIS uz kuģiem ar galveno dzinēju jaudu, mazāku par 3000 kW",0
"hr_profession_3151_07","3151 07","Sardzes MEHĀNIĶIS uz kuģiem ar galveno dzinēju jaudu 750 kW un lielāku",0
"hr_profession_3151_08","3151 08","MEHĀNIĶIS uz kuģiem ar galveno dzinēja jaudu, mazāku par 750 kW",0
"hr_profession_3151_09","3151 09","Vecākais MEHĀNIĶIS uz iekšējo ūdeņu kuģiem ar galveno dzinēju jaudu, mazāku par 3000 kW",0
"hr_profession_3151_10","3151 10","Vecākais MEHĀNIĶIS uz iekšējo ūdeņu kuģiem ar galveno dzinēju jaudu, mazāku par 1000 kW",0
"hr_profession_3151_11","3151 11","MEHĀNIĶIS uz iekšējo ūdeņu kuģiem ar galveno dzinēju jaudu, mazāku par 3000 kW",0
"hr_profession_3151_12","3151 12","MEHĀNIĶIS uz iekšējo ūdeņu kuģiem ar galveno dzinēju jaudu, mazāku par 1000 kW",0
"hr_profession_3151_13","3151 13","Vecākais MEHĀNIĶIS uz zvejas kuģiem ar galveno dzinēju jaudu, mazāku par 3000 kW",0
"hr_profession_3151_14","3151 14","Otrais MEHĀNIĶIS uz zvejas kuģiem ar galveno dzinēju jaudu, mazāku par 3000 kW",0
"hr_profession_3151_15","3151 15","Sardzes MEHĀNIĶIS uz zvejas kuģiem",0
"hr_profession_3151_16","3151 16","MEHĀNIĶIS uz zvejas kuģiem ar galveno dzinēju jaudu, mazāku par 750 kW",0
"hr_profession_3151_17","3151 17","Kuģa galvenais elektroMEHĀNIĶIS (iekšlietu jomā)",0
"hr_profession_3151_18","3151 18","Kuģa elektroMEHĀNIĶIS",0
"hr_profession_3151_19","3151 19","Kuģa elektroMEHĀNIĶIS (iekšlietu jomā)",0
"hr_profession_3151_20","3151 20","Kutera elektroMEHĀNIĶIS (iekšlietu jomā)",0
"hr_profession_3151_21","3151 21","Kuģu MEHĀNIĶIS (vadības līmenī)",0
"hr_profession_3151_22","3151 22","Kuģu MEHĀNIĶIS (ekspluatācijas līmenī)",0
"hr_profession_3151_23","3151 23","Kuģu INSTRUKTORS",0
"hr_profession_3152_01","3152 01","KAPTEINIS uz kuģiem ar 3000 BT un lielākiem",0
"hr_profession_3152_02","3152 02","Vecākais STŪRMANIS uz kuģiem ar 3000 BT un lielākiem",0
"hr_profession_3152_03","3152 03","KAPTEINIS uz zvejas kuģiem ar garumu 45 m un garākiem neierobežotā zvejas rajonā",0
"hr_profession_3152_04","3152 04","Vecākais STŪRMANIS uz zvejas kuģiem ar garumu 45 m un garākiem neierobežotā zvejas rajonā",0
"hr_profession_3152_05","3152 05","KAPTEINIS uz kuģiem, mazākiem par 3000 BT",0
"hr_profession_3152_06","3152 06","KAPTEINIS uz kuģiem, mazākiem par 500 BT",0
"hr_profession_3152_07","3152 07","KAPTEINIS uz kuģiem, mazākiem par 200 BT",0
"hr_profession_3152_08","3152 08","Vecākais STŪRMANIS uz kuģiem, mazākiem par 3000 BT",0
"hr_profession_3152_09","3152 09","Sardzes STŪRMANIS uz kuģiem ar 500 BT un lielākiem",0
"hr_profession_3152_10","3152 10","Sardzes STŪRMANIS uz kuģiem, mazākiem par 500 BT piekrastes kuģošanā",0
"hr_profession_3152_11","3152 11","KAPTEINIS uz iekšējo ūdeņu kuģiem, mazākiem par 3000 BT",0
"hr_profession_3152_12","3152 12","KAPTEINIS uz iekšējo ūdeņu kuģiem, mazākiem par 500 BT",0
"hr_profession_3152_13","3152 13","Iekšējo ūdeņu kuģa STŪRMANIS",0
"hr_profession_3152_14","3152 14","Tāljūras LOCIS",0
"hr_profession_3152_15","3152 15","LOCIS",0
"hr_profession_3152_16","3152 16","Sardzes STŪRMANIS uz zvejas kuģiem ar garumu 45 m un garākiem neierobežotā zvejas rajonā",0
"hr_profession_3152_17","3152 17","KAPTEINIS uz zvejas kuģiem, īsākiem par 45 m, neierobežotā zvejas rajonā",0
"hr_profession_3152_18","3152 18","Sardzes STŪRMANIS uz zvejas kuģiem, īsākiem par 45 m, neierobežotā zvejas rajonā",0
"hr_profession_3152_19","3152 19","KAPTEINIS uz zvejas kuģiem, īsākiem par 45 m, ierobežotā zvejas rajonā",0
"hr_profession_3152_20","3152 20","Sardzes STŪRMANIS uz zvejas kuģiem, īsākiem par 45 m, ierobežotā zvejas rajonā",0
"hr_profession_3152_21","3152 21","Kuģu satiksmes OPERATORS",0
"hr_profession_3152_22","3152 22","Kuģa KAPTEINIS (iekšlietu jomā)",0
"hr_profession_3152_23","3152 23","Kutera KAPTEINIS (iekšlietu jomā)",0
"hr_profession_3152_24","3152 24","Kuģa klāja VIRSNIEKS (iekšlietu jomā)",0
"hr_profession_3152_25","3152 25","Kuģa STŪRMANIS (iekšlietu jomā)",0
"hr_profession_3152_27","3152 27","Peldošā celtņa MEISTARS/ KAPTEINIS",0
"hr_profession_3152_28","3152 28","Kuģa VADĪTĀJS uz kuģiem līdz 500 BT piekrastes kuģošanā",0
"hr_profession_3152_29","3152 29","Atpūtas kuģu VADĪTĀJS",0
"hr_profession_3152_30","3152 30","Kuģu VADĪTĀJS (vadības līmenī)",0
"hr_profession_3152_31","3152 31","Kuģu VADĪTĀJS (ekspluatācijas līmenī)",0
"hr_profession_3153_03","3153 03","LIDOTĀJS STŪRMANIS",0
"hr_profession_3153_08","3153 08","Lidmašīnas komercPILOTS",0
"hr_profession_3153_09","3153 09","Helikoptera komercPILOTS",0
"hr_profession_3153_10","3153 10","Lidmašīnas aviolīniju transporta PILOTS",0
"hr_profession_3153_11","3153 11","Helikoptera aviolīniju transporta PILOTS",0
"hr_profession_3153_12","3153 12","Planiera PILOTS",0
"hr_profession_3153_13","3153 13","Gaisa balona PILOTS",0
"hr_profession_3153_16","3153 16","Lidmašīnas LIDOTĀJS INŽENIERIS",0
"hr_profession_3153_24","3153 24","Motodeltaplāna LIDOTĀJS",0
"hr_profession_3153_27","3153 27","Helikoptera LIDOTĀJS INŽENIERIS",0
"hr_profession_3153_28","3153 28","Tālvadības gaisa kuģa PILOTS",0
"hr_profession_3154_01","3154 01","Gaisa satiksmes DISPEČERS",0
"hr_profession_3154_02","3154 02","Gaisa satiksmes kontroliekārtu OPERATORS",0
"hr_profession_3154_03","3154 03","Gaisa satiksmes vadības DISPEČERS",0
"hr_profession_3154_04","3154 04","Lidojumu VADĪTĀJS",0
"hr_profession_3154_05","3154 05","Lidlauka rajona lidojumu informācijas dienesta (AFIS) OPERATORS",0
"hr_profession_3154_06","3154 06","Speciālu ziņojumu sniegšanas lidotājiem (NOTAM) sistēmu INŽENIERIS",0
"hr_profession_3154_07","3154 07","Speciālu ziņojumu sniegšanas lidotājiem (NOTAM) sistēmu TEHNIĶIS",0
"hr_profession_3154_08","3154 08","Lidojumu nodrošināšanas VADĪTĀJS",0
"hr_profession_3155_01","3155 01","Gaisa satiksmes drošības TEHNIĶIS",0
"hr_profession_3155_02","3155 02","Lidojumu nodrošināšanas INŽENIERIS",0
"hr_profession_3155_03","3155 03","Elektronavigācijas INŽENIERIS",0
"hr_profession_3155_04","3155 04","Radiolokācijas un radionavigācijas INŽENIERIS",0
"hr_profession_3155_07","3155 07","Radiolokācijas INŽENIERIS",0
"hr_profession_3155_08","3155 08","Radionavigācijas INŽENIERIS",0
"hr_profession_3155_09","3155 09","Radiolokācijas TEHNIĶIS",0
"hr_profession_3155_10","3155 10","Radionavigācijas TEHNIĶIS",0
"hr_profession_3155_11","3155 11","Radiolokācijas OPERATORS",0
"hr_profession_3155_12","3155 12","Radionavigācijas OPERATORS",0
"hr_profession_3155_13","3155 13","Gaisa kuģu tehniskās apkopes SPECIĀLISTS",0
"hr_profession_3155_16","3155 16","Aeronavigācijas datu apstrādes sistēmu INŽENIERIS",0
"hr_profession_3155_17","3155 17","Aviācijas mobilo sakaru INŽENIERIS",0
"hr_profession_3155_18","3155 18","Aviācijas mobilo sakaru TEHNIĶIS",0
"hr_profession_3155_19","3155 19","Aviācijas fiksēto sakaru/ datu pārraides tīkla INŽENIERIS",0
"hr_profession_3155_20","3155 20","Aviācijas fiksēto sakaru/ datu pārraides tīkla TEHNIĶIS",0
"hr_profession_3155_21","3155 21","Aviācijas fiksēto sakaru/ datu pārraides tīkla OPERATORS",0
"hr_profession_3211_01","3211 01","RADIOLOGA ASISTENTS",0
"hr_profession_3211_02","3211 02","Elektrokardiogrāfijas OPERATORS",0
"hr_profession_3211_03","3211 03","Elektroencefalogrāfijas OPERATORS",0
"hr_profession_3211_04","3211 04","Rentgenstaru iekārtas OPERATORS",0
"hr_profession_3212_01","3212 01","Patoloģijas TEHNIĶIS",0
"hr_profession_3212_02","3212 02","Medicīnas LABORANTS",0
"hr_profession_3212_03","3212 03","Biomedicīnas LABORANTS",0
"hr_profession_3212_04","3212 04","Laboratorijas SPECIĀLISTS",0
"hr_profession_3213_01","3213 01","FARMACEITA ASISTENTS",0
"hr_profession_3214_01","3214 01","Protēžu MEISTARS",0
"hr_profession_3214_02","3214 02","Tehniskais ORTOPĒDS",0
"hr_profession_3214_03","3214 03","Ortopēdijas TEHNIĶIS",0
"hr_profession_3214_04","3214 04","Protēžu PIELĀGOTĀJS",0
"hr_profession_3214_05","3214 05","Zobu/ protēžu MEISTARS",0
"hr_profession_3214_06","3214 06","Zobu TEHNIĶIS",0
"hr_profession_3214_07","3214 07","Ortopēdijas instrumentu MEISTARS",0
"hr_profession_3221_01","3221 01","MĀSA/ Medicīnas MĀSA",0
"hr_profession_3221_02","3221 02","Iecirkņa MĀSA",0
"hr_profession_3230_01","3230 01","DZIEDNIEKS",0
"hr_profession_3230_02","3230 02","FITOTERAPEITS",0
"hr_profession_3230_03","3230 03","Jogas TERAPEITS",0
"hr_profession_3230_04","3230 04","Jogas MEISTARS",0
"hr_profession_3230_05","3230 05","Jogas SPECIĀLISTS",0
"hr_profession_3240_01","3240 01","VeterinārĀRSTA ASISTENTS",0
"hr_profession_3240_02","3240 02","VeterinārFELDŠERIS",0
"hr_profession_3240_03","3240 03","Mākslīgās apsēklošanas TEHNIĶIS",0
"hr_profession_3251_01","3251 01","Zobu FELDŠERIS",0
"hr_profession_3251_02","3251 02","Zobu HIGIĒNISTS",0
"hr_profession_3251_03","3251 03","Zobārsta ASISTENTS",0
"hr_profession_3252_01","3252 01","Medicīniskās uzskaites un veselības aprūpes informācijas KODĒTĀJS",0
"hr_profession_3252_02","3252 02","Medicīniskās uzskaites un veselības aprūpes KOREKTORS",0
"hr_profession_3252_03","3252 03","Medicīniskās uzskaites LIETVEDIS",0
"hr_profession_3254_01","3254 01","OPTIĶIS",0
"hr_profession_3255_01","3255 01","MASIERIS (trešā līmeņa kvalifikācija)",0
"hr_profession_3255_02","3255 02","FIZIOTERAPEITA ASISTENTS",0
"hr_profession_3255_03","3255 03","Bērnu MASIERIS",0
"hr_profession_3255_04","3255 04","ERGOTERAPEITA ASISTENTS",0
"hr_profession_3255_05","3255 05","REITTERAPEITA ASISTENTS",0
"hr_profession_3255_06","3255 06","Akupresūras SPECIĀLISTS",0
"hr_profession_3255_07","3255 07","Šiatsu SPECIĀLISTS",0
"hr_profession_3255_08","3255 08","MASIERIS (ceturtā līmeņa kvalifikācija)",0
"hr_profession_3257_01","3257 01","Valsts darba INSPEKTORS",0
"hr_profession_3257_02","3257 02","Darba INSPEKTORS",0
"hr_profession_3257_03","3257 03","Vides aizsardzības INSPEKTORS",0
"hr_profession_3257_04","3257 04","Sanitārais INSPEKTORS",0
"hr_profession_3257_05","3257 05","Higiēnas DEZINFEKTORS",0
"hr_profession_3257_06","3257 06","Higiēnas ĀRSTA PALĪGS",0
"hr_profession_3257_07","3257 07","ĀRSTA EPIDEMIOLOGA PALĪGS",0
"hr_profession_3258_01","3258 01","Neatliekamās medicīnas ĀRSTA PALĪGS/ FELDŠERIS",0
"hr_profession_3259_01","3259 01","ORTOĒPISTS",0
"hr_profession_3259_02","3259 02","ORTOFONISTS",0
"hr_profession_3259_03","3259 03","ORTOOPTIĶIS",0
"hr_profession_3259_04","3259 04","Skaistumkopšanas SPECIĀLISTS (kosmetoloģijas jomā)",0
"hr_profession_3311_01","3311 01","STARPNIEKS (finanšu jomā)",0
"hr_profession_3311_02","3311 02","Valūtas maiņas STARPNIEKS",0
"hr_profession_3311_03","3311 03","Investīciju STARPNIEKS",0
"hr_profession_3311_04","3311 04","Obligāciju STARPNIEKS",0
"hr_profession_3311_07","3311 07","Parādzīmju PĀRDEVĒJS",0
"hr_profession_3311_08","3311 08","Vērtspapīru TIRGOTĀJS",0
"hr_profession_3311_10","3311 10","DĪLERIS (finanšu jomā)",0
"hr_profession_3311_11","3311 11","Banku SPECIĀLISTS",0
"hr_profession_3311_12","3311 12","Vērtspapīru INSPEKTORS",0
"hr_profession_3311_13","3311 13","Ārējā parāda ANALĪTIĶIS",0
"hr_profession_3311_14","3311 14","BROKERIS (finanšu jomā)",0
"hr_profession_3311_16","3311 16","Vērtspapīru EKSPERTS",0
"hr_profession_3311_18","3311 18","Klientu apkalpošanas PĀRZINIS",0
"hr_profession_3311_19","3311 19","Norēķinu karšu PĀRZINIS",0
"hr_profession_3311_20","3311 20","Norēķinu karšu izpārdošanas PĀRZINIS",0
"hr_profession_3311_21","3311 21","Korespondentattiecību ADMINISTRATORS",0
"hr_profession_3311_22","3311 22","Klientu/ korporatīvo klientu VADĪTĀJS (privātbaņķieris)",0
"hr_profession_3311_23","3311 23","Kontu ADMINISTRATORS (finanšu un tirdzniecības jomā)",0
"hr_profession_3311_25","3311 25","Norēķinu ADMINISTRATORS",0
"hr_profession_3311_26","3311 26","Klientu KONSULTANTS (finanšu jomā)",0
"hr_profession_3311_27","3311 27","Maksājumu karšu SPECIĀLISTS",0
"hr_profession_3311_28","3311 28","Maksājumu karšu izgatavošanas SPECIĀLISTS",0
"hr_profession_3311_29","3311 29","Maksājumu karšu ADMINISTRATORS",0
"hr_profession_3311_30","3311 30","Maksājumu karšu projektu VADĪTĀJS",0
"hr_profession_3311_31","3311 31","Finanšu produktu attīstības projektu VADĪTĀJS",0
"hr_profession_3311_32","3311 32","METODIĶIS (finanšu un tirdzniecības jomā)",0
"hr_profession_3311_33","3311 33","Dežurējošais maksājumu karšu ADMINISTRATORS",0
"hr_profession_3311_34","3311 34","Tirdzniecības finansēšanas SPECIĀLISTS",0
"hr_profession_3311_35","3311 35","Dokumentāro operāciju SPECIĀLISTS",0
"hr_profession_3311_36","3311 36","Muitas BROKERIS",0
"hr_profession_3311_37","3311 37","DEKLARANTS",0
"hr_profession_3311_38","3311 38","Maksājumu sistēmu EKSPERTS",0
"hr_profession_3311_39","3311 39","Kredītu reģistra EKSPERTS",0
"hr_profession_3311_40","3311 40","Reklamācijas SPECIĀLISTS",0
"hr_profession_3312_01","3312 01","Kredītu INSPEKTORS",0
"hr_profession_3312_02","3312 02","Kredītprojektu VADĪTĀJS",0
"hr_profession_3312_03","3312 03","Kredītu ANALĪTIĶIS",0
"hr_profession_3312_04","3312 04","Kredītportfeļa ADMINISTRATORS",0
"hr_profession_3312_05","3312 05","Aizdevumu ADMINISTRATORS",0
"hr_profession_3312_06","3312 06","Līzinga SPECIĀLISTS",0
"hr_profession_3312_07","3312 07","Faktūrkreditēšanas SPECIĀLISTS",0
"hr_profession_3312_08","3312 08","Kredītu piedziņas SPECIĀLISTS",0
"hr_profession_3312_09","3312 09","Maksājumu uzraudzības SPECIĀLISTS",0
"hr_profession_3313_01","3313 01","GRĀMATVEDIS (ceturtā līmeņa kvalifikācija)",0
"hr_profession_3313_02","3313 02","Valūtas darījumu GRĀMATVEDIS",0
"hr_profession_3313_03","3313 03","Vērtspapīru GRĀMATVEDIS",0
"hr_profession_3313_04","3313 04","Valūtas operāciju GRĀMATVEDIS",0
"hr_profession_3313_07","3313 07","Finanšu SPECIĀLISTS",0
"hr_profession_3313_08","3313 08","GRĀMATVEDIS KONSULTANTS",0
"hr_profession_3313_09","3313 09","Finanšu DARBINIEKS",0
"hr_profession_3313_10","3313 10","Materiālu uzskaites GRĀMATVEDIS",0
"hr_profession_3313_11","3313 11","Tirgus operāciju un maksājumu SPECIĀLISTS",0
"hr_profession_3314_01","3314 01","STATISTIĶA PALĪGS",0
"hr_profession_3314_02","3314 02","GRĀMATVEŽA PALĪGS",0
"hr_profession_3314_03","3314 03","STATISTIĶIS",0
"hr_profession_3314_04","3314 04","AKTUĀRA ASISTENTS",0
"hr_profession_3315_02","3315 02","Prasību INSPEKTORS",0
"hr_profession_3315_03","3315 03","IZSOLĪTĀJS",0
"hr_profession_3315_04","3315 04","Prasību KONSULTANTS",0
"hr_profession_3315_05","3315 05","NOVĒRTĒTĀJS",0
"hr_profession_3315_06","3315 06","Apdrošināšanas KONSULTANTS",0
"hr_profession_3315_07","3315 07","Sauszemes transportlīdzekļu tehniskais VĒRTĒTĀJS",0
"hr_profession_3315_08","3315 08","Nekustamā īpašuma VĒRTĒTĀJS",0
"hr_profession_3315_09","3315 09","Nekustamā īpašuma VĒRTĒTĀJA ASISTENTS",0
"hr_profession_3321_01","3321 01","Apdrošināšanas AĢENTS",0
"hr_profession_3321_02","3321 02","Apdrošināšanas SPECIĀLISTS",0
"hr_profession_3321_03","3321 03","Apdrošināšanas STARPNIEKS",0
"hr_profession_3321_04","3321 04","INSPEKTORS (apdrošināšanas jomā)",0
"hr_profession_3322_01","3322 01","Garantijas pakalpojumu KONSULTANTS",0
"hr_profession_3322_02","3322 02","Tirdzniecības AĢENTS",0
"hr_profession_3322_03","3322 03","Izpārdošanas PĀRSTĀVIS",0
"hr_profession_3322_04","3322 04","Tirdzniecības PĀRDEVĒJS",0
"hr_profession_3322_05","3322 05","Ceļojošais PĀRDEVĒJS",0
"hr_profession_3322_06","3322 06","TIRGOTĀJS",0
"hr_profession_3322_07","3322 07","Tirdzniecības PĀRSTĀVIS",0
"hr_profession_3322_08","3322 08","Klientu/ pārdošanas KONSULTANTS",0
"hr_profession_3322_09","3322 09","Pārdošanas SPECIĀLISTS",0
"hr_profession_3322_11","3322 11","Pārdošanas SPECIĀLISTA ASISTENTS",0
"hr_profession_3322_12","3322 12","Tirdzniecības PĀRDEVĒJA ASISTENTS",0
"hr_profession_3322_13","3322 13","Produktu grupas VADĪTĀJA ASISTENTS",0
"hr_profession_3323_01","3323 01","Iepirkumu SPECIĀLISTS",0
"hr_profession_3323_02","3323 02","Loģistikas SPECIĀLISTS",0
"hr_profession_3323_03","3323 03","Iepirkumu AĢENTS",0
"hr_profession_3323_04","3323 04","Sagādes AĢENTS",0
"hr_profession_3323_05","3323 05","SAGĀDNIEKS",0
"hr_profession_3323_06","3323 06","Mazumtirdzniecības SAGĀDNIEKS",0
"hr_profession_3323_07","3323 07","Vairumtirdzniecības SAGĀDNIEKS",0
"hr_profession_3323_08","3323 08","Preču IEPIRCĒJS",0
"hr_profession_3323_09","3323 09","Vairumtirdzniecības preču IEPIRCĒJS",0
"hr_profession_3323_10","3323 10","Mazumtirdzniecības preču IEPIRCĒJS",0
"hr_profession_3323_11","3323 11","TIRGZINIS",0
"hr_profession_3323_12","3323 12","Vairumtirdzniecības AĢENTS",0
"hr_profession_3323_14","3323 14","Iepirkumu SPECIĀLISTA ASISTENTS",0
"hr_profession_3323_15","3323 15","Piedāvājumu sagatavošanas SPECIĀLISTS",0
"hr_profession_3324_01","3324 01","Pārtikas preču STARPNIEKS",0
"hr_profession_3324_02","3324 02","Tirdzniecības STARPNIEKS",0
"hr_profession_3324_03","3324 03","Transporta STARPNIEKS",0
"hr_profession_3324_04","3324 04","Tirdzniecības BROKERIS",0
"hr_profession_3331_01","3331 01","Ekspedīcijas AĢENTS",0
"hr_profession_3331_02","3331 02","Realizācijas AĢENTS",0
"hr_profession_3331_03","3331 03","EKSPEDITORS",0
"hr_profession_3331_04","3331 04","DEKLARĒTĀJS",0
"hr_profession_3331_05","3331 05","Importa un eksporta SPECIĀLISTS",0
"hr_profession_3332_01","3332 01","Konferenču un pasākumu ORGANIZATORS",0
"hr_profession_3332_02","3332 02","Kāzu PLĀNOTĀJS",0
"hr_profession_3333_01","3333 01","Nodarbinātības AĢENTS",0
"hr_profession_3333_02","3333 02","Nodarbinātības ORGANIZATORS",0
